airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,1616565,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
GCXO,987527,TFN,28.4827003479,-16.341499328599998,Tenerife Norte Airport
GCRR,794517,ACE,28.945498999999998,-13.6052,Lanzarote Airport
GCFV,641112,FUE,28.452699661254886,-13.863800048828125,Fuerteventura Airport
LEBL,504680,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EDDL,386297,DUS,51.289501,6.766780000000001,Düsseldorf Airport
ENGM,322903,OSL,60.193901062011996,11.100399971008,Oslo Gardermoen Airport
ESSA,315639,ARN,59.651901245116996,17.918600082397,Stockholm-Arlanda Airport
EHAM,311701,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
EGCC,306308,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EGKK,290801,LGW,51.148102,-0.190278,London Gatwick Airport
EDDF,263047,FRA,50.033333,8.570556,Frankfurt am Main Airport
EKCH,229023,CPH,55.617900848389,12.656000137328999,Copenhagen Kastrup Airport
EFHK,217497,HEL,60.317199707031,24.963300704956,Helsinki Vantaa Airport
LEZL,216068,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
EDDH,202152,HAM,53.630401611328004,9.988229751586902,Hamburg Airport
EDDM,200925,MUC,48.353802,11.7861,Munich Airport
EDDV,196967,HAJ,52.461101532,9.68507957458,Hannover Airport
EGSS,190378,STN,51.8849983215,0.23499999940400002,London Stansted Airport
LEMG,183904,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
EGBB,179376,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
GCLA,151030,SPC,28.626499,-17.7556,La Palma Airport
EDDK,150010,CGN,50.865898132299996,7.1427397728,Cologne Bonn Airport
EIDW,143211,DUB,53.421299,-6.27007,Dublin Airport
EDDS,137396,STR,48.6898994446,9.22196006775,Stuttgart Airport
ESGG,136428,GOT,57.662799835205,12.279800415039,Gothenburg-Landvetter Airport
LSZH,131499,ZRH,47.464698999999996,8.54917,Zürich Airport
EBBR,130958,BRU,50.9014015198,4.48443984985,Brussels Airport
LEBB,106069,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
EDDT,103247,TXL,52.5597,13.2877,Berlin-Tegel Airport
GCTS,101890,TFS,28.044500351,-16.5725002289,Tenerife South Airport
EGNX,99968,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EGPF,96813,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
EGGD,95616,BRS,51.382702,-2.71909,Bristol Airport
EGNM,95067,LBA,53.86589813232422,-1.6605700254440308,Leeds Bradford Airport
EHEH,94518,EIN,51.4500999451,5.374529838559999,Eindhoven Airport
LEST,92596,SCQ,42.89630126953125,-8.415140151977539,Santiago de Compostela Airport
LFSB,88680,BSL,47.59,7.5291667,EuroAirport Basel-Mulhouse-Freiburg Airport
ENBR,86237,BGO,60.29339981,5.218140125,Bergen Airport Flesland
LPPT,83486,LIS,38.7813,-9.13592,Humberto Delgado Airport (Lisbon Portela Airport)
EGPH,82829,EDI,55.95000076293945,-3.372499942779541,Edinburgh Airport
EKBI,82666,BLL,55.7402992249,9.15178012848,Billund Airport
