airpt_arr,value,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
LEMD,4113490,LEBL,41.2971,2.0784599999999998,40.471926,-3.56264
LEPA,1596068,LEBL,41.2971,2.0784599999999998,39.551700591999996,2.73881006241
EHAM,1130437,LEBL,41.2971,2.0784599999999998,52.308601,4.76389
LEZL,892607,LEBL,41.2971,2.0784599999999998,37.41799926757813,-5.8931097984313965
EGLL,742242,LEBL,41.2971,2.0784599999999998,51.4706,-0.461941
LFPG,735844,LEBL,41.2971,2.0784599999999998,49.012798,2.55
LEMG,690997,LEBL,41.2971,2.0784599999999998,36.67490005493164,-4.499110221862793
LEIB,635763,LEBL,41.2971,2.0784599999999998,38.8728981018,1.3731199502899998
EBBR,563933,LEBL,41.2971,2.0784599999999998,50.9014015198,4.48443984985
EDDF,558837,LEBL,41.2971,2.0784599999999998,50.033333,8.570556
EGKK,545744,LEBL,41.2971,2.0784599999999998,51.148102,-0.190278
LEMH,541056,LEBL,41.2971,2.0784599999999998,39.86259841918945,4.2186498641967765
LFPO,517964,LEBL,41.2971,2.0784599999999998,48.7233333,2.3794444
LIRF,490498,LEBL,41.2971,2.0784599999999998,41.800277799999996,12.238888900000001
LEBB,473125,LEBL,41.2971,2.0784599999999998,43.30110168457031,-2.9106099605560303
LIMC,386580,LEBL,41.2971,2.0784599999999998,45.6306,8.728110000000001
LSGG,365326,LEBL,41.2971,2.0784599999999998,46.23809814453125,6.108950138092041
EDDM,352859,LEBL,41.2971,2.0784599999999998,48.353802,11.7861
LEAL,320627,LEBL,41.2971,2.0784599999999998,38.28219985961914,-0.5581560134887695
GCXO,299396,LEBL,41.2971,2.0784599999999998,28.4827003479,-16.341499328599998
LPPT,295878,LEBL,41.2971,2.0784599999999998,38.7813,-9.13592
EDDL,281538,LEBL,41.2971,2.0784599999999998,51.289501,6.766780000000001
EGGW,278669,LEBL,41.2971,2.0784599999999998,51.87469863891602,-0.36833301186561584
LSZH,265900,LEBL,41.2971,2.0784599999999998,47.464698999999996,8.54917
GCLP,263560,LEBL,41.2971,2.0784599999999998,27.931900024414066,-15.38659954071045
EKCH,245974,LEBL,41.2971,2.0784599999999998,55.617900848389,12.656000137328999
LEST,222828,LEBL,41.2971,2.0784599999999998,42.89630126953125,-8.415140151977539
EGCC,217394,LEBL,41.2971,2.0784599999999998,53.35369873046875,-2.2749500274658203
LIPZ,217165,LEBL,41.2971,2.0784599999999998,45.505299,12.3519
LEVC,194633,LEBL,41.2971,2.0784599999999998,39.4893,-0.481625
LEGR,186843,LEBL,41.2971,2.0784599999999998,37.18870162963867,-3.777359962463379
EIDW,184767,LEBL,41.2971,2.0784599999999998,53.421299,-6.27007
GCTS,183471,LEBL,41.2971,2.0784599999999998,28.044500351,-16.5725002289
LLBG,183234,LEBL,41.2971,2.0784599999999998,32.011398315429695,34.88669967651367
LEAS,177212,LEBL,41.2971,2.0784599999999998,43.5635986328125,-6.0346198081970215
EGGP,174252,LEBL,41.2971,2.0784599999999998,53.33359909057617,-2.849720001220703
EDDS,173225,LEBL,41.2971,2.0784599999999998,48.6898994446,9.22196006775
EGSS,172116,LEBL,41.2971,2.0784599999999998,51.8849983215,0.23499999940400002
LIML,169169,LEBL,41.2971,2.0784599999999998,45.445099,9.27674
KJFK,154668,LEBL,41.2971,2.0784599999999998,40.63980103,-73.77890015
GCRR,144112,LEBL,41.2971,2.0784599999999998,28.945498999999998,-13.6052
LEVX,139307,LEBL,41.2971,2.0784599999999998,42.2318000793457,-8.62677001953125
LOWW,131492,LEBL,41.2971,2.0784599999999998,48.110298156738004,16.569700241089002
EGBB,130378,LEBL,41.2971,2.0784599999999998,52.4538993835,-1.7480299472799998
EDDT,130036,LEBL,41.2971,2.0784599999999998,52.5597,13.2877
LECO,117376,LEBL,41.2971,2.0784599999999998,43.302101,-8.37726
UUDD,102906,LEBL,41.2971,2.0784599999999998,55.40879821777344,37.90629959106445
ESSA,96526,LEBL,41.2971,2.0784599999999998,59.651901245116996,17.918600082397
LTBA,95796,LEBL,41.2971,2.0784599999999998,40.976898,28.8146
EFHK,93100,LEBL,41.2971,2.0784599999999998,60.317199707031,24.963300704956
LKPR,91394,LEBL,41.2971,2.0784599999999998,50.1008,14.26
EGGD,90541,LEBL,41.2971,2.0784599999999998,51.382702,-2.71909
EGNT,89563,LEBL,41.2971,2.0784599999999998,55.037498474121094,-1.6916699409484863
LEAM,88975,LEBL,41.2971,2.0784599999999998,36.84389877319336,-2.3701000213623047
EDDK,81761,LEBL,41.2971,2.0784599999999998,50.865898132299996,7.1427397728
UUEE,80571,LEBL,41.2971,2.0784599999999998,55.972599,37.4146
HECA,80563,LEBL,41.2971,2.0784599999999998,30.12190055847168,31.40559959411621
EDDH,80228,LEBL,41.2971,2.0784599999999998,53.630401611328004,9.988229751586902
EGPF,78444,LEBL,41.2971,2.0784599999999998,55.8718986511,-4.43306016922
LESO,75964,LEBL,41.2971,2.0784599999999998,43.35649871826172,-1.7906099557876587
