airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEBL,851864,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEMD,582912,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEPA,350016,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
EGCC,232036,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EGKK,221769,LGW,51.148102,-0.190278,London Gatwick Airport
LIMC,214047,MXP,45.6306,8.728110000000001,Malpensa International Airport
EDDL,162399,DUS,51.289501,6.766780000000001,Düsseldorf Airport
LEVC,153885,VLC,39.4893,-0.481625,Valencia Airport
EGSS,121147,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EGBB,102081,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EGGW,84012,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
EGNX,82793,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EGPF,75645,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
EDDF,72100,FRA,50.033333,8.570556,Frankfurt am Main Airport
EGNT,67656,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
LIPX,60834,VRN,45.395699,10.8885,Verona Villafranca Airport
EDDK,58517,CGN,50.865898132299996,7.1427397728,Cologne Bonn Airport
LIRF,51939,FCO,41.800277799999996,12.238888900000001,Leonardo da Vinci–Fiumicino Airport
EDDS,51212,STR,48.6898994446,9.22196006775,Stuttgart Airport
LIPE,49591,BLQ,44.5354,11.2887,Bologna Guglielmo Marconi Airport
EGFF,44405,CWL,51.39670181274414,-3.343329906463623,Cardiff International Airport
EGNM,44080,LBA,53.86589813232422,-1.6605700254440308,Leeds Bradford Airport
EDDM,43589,MUC,48.353802,11.7861,Munich Airport
LIME,41388,BGY,45.673901,9.70417,Il Caravaggio International Airport
EDDH,41017,HAM,53.630401611328004,9.988229751586902,Hamburg Airport
