airpt_arr,value,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
LEMD,3497696,LEBL,41.2971,2.0784599999999998,40.471926,-3.56264
LEPA,1585894,LEBL,41.2971,2.0784599999999998,39.551700591999996,2.73881006241
EHAM,1227822,LEBL,41.2971,2.0784599999999998,52.308601,4.76389
LFPG,1154942,LEBL,41.2971,2.0784599999999998,49.012798,2.55
LEZL,999187,LEBL,41.2971,2.0784599999999998,37.41799926757813,-5.8931097984313965
EGLL,791948,LEBL,41.2971,2.0784599999999998,51.4706,-0.461941
LEIB,756685,LEBL,41.2971,2.0784599999999998,38.8728981018,1.3731199502899998
LIRF,743673,LEBL,41.2971,2.0784599999999998,41.800277799999996,12.238888900000001
LEMG,678748,LEBL,41.2971,2.0784599999999998,36.67490005493164,-4.499110221862793
LEMH,657709,LEBL,41.2971,2.0784599999999998,39.86259841918945,4.2186498641967765
EDDF,646596,LEBL,41.2971,2.0784599999999998,50.033333,8.570556
EDDM,635473,LEBL,41.2971,2.0784599999999998,48.353802,11.7861
LEBB,581577,LEBL,41.2971,2.0784599999999998,43.30110168457031,-2.9106099605560303
LPPT,553301,LEBL,41.2971,2.0784599999999998,38.7813,-9.13592
EGKK,541641,LEBL,41.2971,2.0784599999999998,51.148102,-0.190278
LFPO,534596,LEBL,41.2971,2.0784599999999998,48.7233333,2.3794444
EBBR,522846,LEBL,41.2971,2.0784599999999998,50.9014015198,4.48443984985
LIMC,484319,LEBL,41.2971,2.0784599999999998,45.6306,8.728110000000001
LSZH,461392,LEBL,41.2971,2.0784599999999998,47.464698999999996,8.54917
LEGR,424197,LEBL,41.2971,2.0784599999999998,37.18870162963867,-3.777359962463379
GCXO,369474,LEBL,41.2971,2.0784599999999998,28.4827003479,-16.341499328599998
LEAL,354735,LEBL,41.2971,2.0784599999999998,38.28219985961914,-0.5581560134887695
LSGG,353109,LEBL,41.2971,2.0784599999999998,46.23809814453125,6.108950138092041
GCLP,340487,LEBL,41.2971,2.0784599999999998,27.931900024414066,-15.38659954071045
LIPZ,300872,LEBL,41.2971,2.0784599999999998,45.505299,12.3519
LEST,298725,LEBL,41.2971,2.0784599999999998,42.89630126953125,-8.415140151977539
LEAS,287851,LEBL,41.2971,2.0784599999999998,43.5635986328125,-6.0346198081970215
EKCH,281591,LEBL,41.2971,2.0784599999999998,55.617900848389,12.656000137328999
LOWW,265536,LEBL,41.2971,2.0784599999999998,48.110298156738004,16.569700241089002
EDDL,256249,LEBL,41.2971,2.0784599999999998,51.289501,6.766780000000001
LEVX,246303,LEBL,41.2971,2.0784599999999998,42.2318000793457,-8.62677001953125
EGGW,244054,LEBL,41.2971,2.0784599999999998,51.87469863891602,-0.36833301186561584
LKPR,241821,LEBL,41.2971,2.0784599999999998,50.1008,14.26
LECO,240368,LEBL,41.2971,2.0784599999999998,43.302101,-8.37726
KJFK,218494,LEBL,41.2971,2.0784599999999998,40.63980103,-73.77890015
GCRR,204397,LEBL,41.2971,2.0784599999999998,28.945498999999998,-13.6052
LLBG,202000,LEBL,41.2971,2.0784599999999998,32.011398315429695,34.88669967651367
LFLL,190952,LEBL,41.2971,2.0784599999999998,45.725556,5.081111
ESSA,188179,LEBL,41.2971,2.0784599999999998,59.651901245116996,17.918600082397
EIDW,182496,LEBL,41.2971,2.0784599999999998,53.421299,-6.27007
UUDD,174613,LEBL,41.2971,2.0784599999999998,55.40879821777344,37.90629959106445
EDDB,173790,LEBL,41.2971,2.0784599999999998,52.380001,13.5225
EGGP,167178,LEBL,41.2971,2.0784599999999998,53.33359909057617,-2.849720001220703
EGSS,167079,LEBL,41.2971,2.0784599999999998,51.8849983215,0.23499999940400002
EDDT,166517,LEBL,41.2971,2.0784599999999998,52.5597,13.2877
EFHK,154356,LEBL,41.2971,2.0784599999999998,60.317199707031,24.963300704956
LEJR,146447,LEBL,41.2971,2.0784599999999998,36.74459838867188,-6.060110092163086
EDDS,146383,LEBL,41.2971,2.0784599999999998,48.6898994446,9.22196006775
KEWR,141617,LEBL,41.2971,2.0784599999999998,40.69250106811523,-74.168701171875
LPPR,137016,LEBL,41.2971,2.0784599999999998,41.248100280799996,-8.68138980865
LGAV,134535,LEBL,41.2971,2.0784599999999998,37.9364013672,23.944499969499997
EDDH,132801,LEBL,41.2971,2.0784599999999998,53.630401611328004,9.988229751586902
LIML,129977,LEBL,41.2971,2.0784599999999998,45.445099,9.27674
EGGD,129686,LEBL,41.2971,2.0784599999999998,51.382702,-2.71909
LEVC,129031,LEBL,41.2971,2.0784599999999998,39.4893,-0.481625
GMMN,128491,LEBL,41.2971,2.0784599999999998,33.36750030517578,-7.589970111846924
EGCC,127407,LEBL,41.2971,2.0784599999999998,53.35369873046875,-2.2749500274658203
LTBA,124957,LEBL,41.2971,2.0784599999999998,40.976898,28.8146
EGAA,122683,LEBL,41.2971,2.0784599999999998,54.6575012207,-6.21582984924
SAEZ,122061,LEBL,41.2971,2.0784599999999998,-34.8222,-58.5358
LROP,121467,LEBL,41.2971,2.0784599999999998,44.5711111,26.085
LEAM,119173,LEBL,41.2971,2.0784599999999998,36.84389877319336,-2.3701000213623047
KATL,114908,LEBL,41.2971,2.0784599999999998,33.6367,-84.428101
ENGM,113766,LEBL,41.2971,2.0784599999999998,60.193901062011996,11.100399971008
GCTS,107578,LEBL,41.2971,2.0784599999999998,28.044500351,-16.5725002289
LRBS,107576,LEBL,41.2971,2.0784599999999998,44.50320053100586,26.10210037231445
UUEE,107177,LEBL,41.2971,2.0784599999999998,55.972599,37.4146
LEVD,101206,LEBL,41.2971,2.0784599999999998,41.7061004639,-4.85194015503
EDDK,96118,LEBL,41.2971,2.0784599999999998,50.865898132299996,7.1427397728
EGNT,90741,LEBL,41.2971,2.0784599999999998,55.037498474121094,-1.6916699409484863
MMMX,90227,LEBL,41.2971,2.0784599999999998,19.4363,-99.072098
EDLW,86478,LEBL,41.2971,2.0784599999999998,51.518299102799986,7.61223983765
EPWA,86080,LEBL,41.2971,2.0784599999999998,52.1656990051,20.9671001434
LEXJ,84306,LEBL,41.2971,2.0784599999999998,43.427101135253906,-3.82000994682312
EGNX,82823,LEBL,41.2971,2.0784599999999998,52.8311004639,-1.32806003094
KMIA,81734,LEBL,41.2971,2.0784599999999998,25.79319953918457,-80.29060363769531
LIPE,80116,LEBL,41.2971,2.0784599999999998,44.5354,11.2887
SKBO,80006,LEBL,41.2971,2.0784599999999998,4.70159,-74.1469
LIRN,79793,LEBL,41.2971,2.0784599999999998,40.886002000000005,14.2908
LESO,79628,LEBL,41.2971,2.0784599999999998,43.35649871826172,-1.7906099557876587
