airpt_arr,pax2015,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
EGKK,773244,LEAL,38.28219985961914,-0.5581560134887695,51.148102,-0.190278
EGCC,636106,LEAL,38.28219985961914,-0.5581560134887695,53.35369873046875,-2.2749500274658203
EGNX,382699,LEAL,38.28219985961914,-0.5581560134887695,52.8311004639,-1.32806003094
LEBL,330712,LEAL,38.28219985961914,-0.5581560134887695,41.2971,2.0784599999999998
EBBR,311610,LEAL,38.28219985961914,-0.5581560134887695,50.9014015198,4.48443984985
EGBB,304739,LEAL,38.28219985961914,-0.5581560134887695,52.4538993835,-1.7480299472799998
EHAM,284861,LEAL,38.28219985961914,-0.5581560134887695,52.308601,4.76389
EGNM,276879,LEAL,38.28219985961914,-0.5581560134887695,53.86589813232422,-1.6605700254440308
LEPA,274311,LEAL,38.28219985961914,-0.5581560134887695,39.551700591999996,2.73881006241
EGGD,272343,LEAL,38.28219985961914,-0.5581560134887695,51.382702,-2.71909
ENGM,268752,LEAL,38.28219985961914,-0.5581560134887695,60.193901062011996,11.100399971008
LEMD,268229,LEAL,38.28219985961914,-0.5581560134887695,40.471926,-3.56264
EGNT,236167,LEAL,38.28219985961914,-0.5581560134887695,55.037498474121094,-1.6916699409484863
EGSS,225616,LEAL,38.28219985961914,-0.5581560134887695,51.8849983215,0.23499999940400002
EGGP,216379,LEAL,38.28219985961914,-0.5581560134887695,53.33359909057617,-2.849720001220703
EGGW,215448,LEAL,38.28219985961914,-0.5581560134887695,51.87469863891602,-0.36833301186561584
EHEH,198338,LEAL,38.28219985961914,-0.5581560134887695,51.4500999451,5.374529838559999
EGPF,190785,LEAL,38.28219985961914,-0.5581560134887695,55.8718986511,-4.43306016922
EIDW,175941,LEAL,38.28219985961914,-0.5581560134887695,53.421299,-6.27007
LFPO,166220,LEAL,38.28219985961914,-0.5581560134887695,48.7233333,2.3794444
ESSA,162997,LEAL,38.28219985961914,-0.5581560134887695,59.651901245116996,17.918600082397
EKCH,157590,LEAL,38.28219985961914,-0.5581560134887695,55.617900848389,12.656000137328999
EGPH,150064,LEAL,38.28219985961914,-0.5581560134887695,55.95000076293945,-3.372499942779541
UUDD,140518,LEAL,38.28219985961914,-0.5581560134887695,55.40879821777344,37.90629959106445
EBCI,139015,LEAL,38.28219985961914,-0.5581560134887695,50.459202000000005,4.4538199999999994
DAOO,117525,LEAL,38.28219985961914,-0.5581560134887695,35.6239013672,-0.6211829781529999
EGAA,115422,LEAL,38.28219985961914,-0.5581560134887695,54.6575012207,-6.21582984924
EDDL,111613,LEAL,38.28219985961914,-0.5581560134887695,51.289501,6.766780000000001
ENRY,107969,LEAL,38.28219985961914,-0.5581560134887695,59.378817000000005,10.785439
EHRD,107839,LEAL,38.28219985961914,-0.5581560134887695,51.956902,4.43722
LSGG,105656,LEAL,38.28219985961914,-0.5581560134887695,46.23809814453125,6.108950138092041
EDLV,105489,LEAL,38.28219985961914,-0.5581560134887695,51.6024017334,6.14216995239
LEBB,102773,LEAL,38.28219985961914,-0.5581560134887695,43.30110168457031,-2.9106099605560303
EGMC,99505,LEAL,38.28219985961914,-0.5581560134887695,51.5713996887207,0.6955559849739075
ESGG,97545,LEAL,38.28219985961914,-0.5581560134887695,57.662799835205,12.279800415039
LFSB,92824,LEAL,38.28219985961914,-0.5581560134887695,47.59,7.5291667
ESKN,86761,LEAL,38.28219985961914,-0.5581560134887695,58.78860092163086,16.912200927734375
DAAG,84358,LEAL,38.28219985961914,-0.5581560134887695,36.691001892089844,3.215409994125366
LEST,81781,LEAL,38.28219985961914,-0.5581560134887695,42.89630126953125,-8.415140151977539
EGFF,79302,LEAL,38.28219985961914,-0.5581560134887695,51.39670181274414,-3.343329906463623
EGPK,76634,LEAL,38.28219985961914,-0.5581560134887695,55.5093994140625,-4.586669921875
LIRF,76496,LEAL,38.28219985961914,-0.5581560134887695,41.800277799999996,12.238888900000001
