airpt_arr,pax2014,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
LEBL,828642,LEZL,37.41799926757813,-5.8931097984313965,41.2971,2.0784599999999998
LFPO,294844,LEZL,37.41799926757813,-5.8931097984313965,48.7233333,2.3794444
LEMD,244871,LEZL,37.41799926757813,-5.8931097984313965,40.471926,-3.56264
LEPA,244549,LEZL,37.41799926757813,-5.8931097984313965,39.551700591999996,2.73881006241
GCLP,177908,LEZL,37.41799926757813,-5.8931097984313965,27.931900024414066,-15.38659954071045
GCXO,158000,LEZL,37.41799926757813,-5.8931097984313965,28.4827003479,-16.341499328599998
LEBB,151566,LEZL,37.41799926757813,-5.8931097984313965,43.30110168457031,-2.9106099605560303
EGSS,121186,LEZL,37.41799926757813,-5.8931097984313965,51.8849983215,0.23499999940400002
LIRA,119641,LEZL,37.41799926757813,-5.8931097984313965,41.7994,12.5949
EGKK,115064,LEZL,37.41799926757813,-5.8931097984313965,51.148102,-0.190278
LIME,112740,LEZL,37.41799926757813,-5.8931097984313965,45.673901,9.70417
EBCI,108957,LEZL,37.41799926757813,-5.8931097984313965,50.459202000000005,4.4538199999999994
LEVC,100509,LEZL,37.41799926757813,-5.8931097984313965,39.4893,-0.481625
EHAM,95013,LEZL,37.41799926757813,-5.8931097984313965,52.308601,4.76389
LECO,69889,LEZL,37.41799926757813,-5.8931097984313965,43.302101,-8.37726
LFOB,65663,LEZL,37.41799926757813,-5.8931097984313965,49.45439910888672,2.1127800941467285
LIPE,64913,LEZL,37.41799926757813,-5.8931097984313965,44.5354,11.2887
LFBO,47126,LEZL,37.41799926757813,-5.8931097984313965,43.629101,1.36382
GCRR,46927,LEZL,37.41799926757813,-5.8931097984313965,28.945498999999998,-13.6052
LFML,46442,LEZL,37.41799926757813,-5.8931097984313965,43.439271921999996,5.22142410278
LEST,45348,LEZL,37.41799926757813,-5.8931097984313965,42.89630126953125,-8.415140151977539
LPPT,43252,LEZL,37.41799926757813,-5.8931097984313965,38.7813,-9.13592
LSGG,40089,LEZL,37.41799926757813,-5.8931097984313965,46.23809814453125,6.108950138092041
