airpt_arr,value,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
EGCC,951197,GCTS,28.044500351,-16.5725002289,53.35369873046875,-2.2749500274658203
EGKK,864925,GCTS,28.044500351,-16.5725002289,51.148102,-0.190278
LEMD,576767,GCTS,28.044500351,-16.5725002289,40.471926,-3.56264
EGBB,316785,GCTS,28.044500351,-16.5725002289,52.4538993835,-1.7480299472799998
EHAM,278416,GCTS,28.044500351,-16.5725002289,52.308601,4.76389
EGPF,240850,GCTS,28.044500351,-16.5725002289,55.8718986511,-4.43306016922
EBBR,240226,GCTS,28.044500351,-16.5725002289,50.9014015198,4.48443984985
EDDF,193617,GCTS,28.044500351,-16.5725002289,50.033333,8.570556
EDDL,186605,GCTS,28.044500351,-16.5725002289,51.289501,6.766780000000001
EGNT,159733,GCTS,28.044500351,-16.5725002289,55.037498474121094,-1.6916699409484863
EFHK,157545,GCTS,28.044500351,-16.5725002289,60.317199707031,24.963300704956
EDDM,156258,GCTS,28.044500351,-16.5725002289,48.353802,11.7861
EGGW,154235,GCTS,28.044500351,-16.5725002289,51.87469863891602,-0.36833301186561584
EGNX,142256,GCTS,28.044500351,-16.5725002289,52.8311004639,-1.32806003094
EGSS,137913,GCTS,28.044500351,-16.5725002289,51.8849983215,0.23499999940400002
ESSA,127654,GCTS,28.044500351,-16.5725002289,59.651901245116996,17.918600082397
EDDH,127547,GCTS,28.044500351,-16.5725002289,53.630401611328004,9.988229751586902
EDDS,125158,GCTS,28.044500351,-16.5725002289,48.6898994446,9.22196006775
LEBL,111932,GCTS,28.044500351,-16.5725002289,41.2971,2.0784599999999998
EGGD,110386,GCTS,28.044500351,-16.5725002289,51.382702,-2.71909
ENGM,105321,GCTS,28.044500351,-16.5725002289,60.193901062011996,11.100399971008
EDDV,105142,GCTS,28.044500351,-16.5725002289,52.461101532,9.68507957458
EIDW,102456,GCTS,28.044500351,-16.5725002289,53.421299,-6.27007
LEBB,100505,GCTS,28.044500351,-16.5725002289,43.30110168457031,-2.9106099605560303
EGNM,99680,GCTS,28.044500351,-16.5725002289,53.86589813232422,-1.6605700254440308
EGFF,95099,GCTS,28.044500351,-16.5725002289,51.39670181274414,-3.343329906463623
GCRR,94344,GCTS,28.044500351,-16.5725002289,28.945498999999998,-13.6052
LEMG,82381,GCTS,28.044500351,-16.5725002289,36.67490005493164,-4.499110221862793
ESGG,82102,GCTS,28.044500351,-16.5725002289,57.662799835205,12.279800415039
EKCH,78521,GCTS,28.044500351,-16.5725002289,55.617900848389,12.656000137328999
EDDK,76808,GCTS,28.044500351,-16.5725002289,50.865898132299996,7.1427397728
EGAA,76224,GCTS,28.044500351,-16.5725002289,54.6575012207,-6.21582984924
