airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEBL,1175267,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEMD,803270,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEPA,518008,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
EHAM,326597,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
LEVC,314945,VLC,39.4893,-0.481625,Valencia Airport
EGCC,302353,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EGKK,287095,LGW,51.148102,-0.190278,London Gatwick Airport
EGSS,282517,STN,51.8849983215,0.23499999940400002,London Stansted Airport
LIMC,225791,MXP,45.6306,8.728110000000001,Malpensa International Airport
LIRF,190077,FCO,41.800277799999996,12.238888900000001,Leonardo da Vinci–Fiumicino Airport
LFPO,178709,ORY,48.7233333,2.3794444,Paris-Orly Airport
LIME,166367,BGY,45.673901,9.70417,Il Caravaggio International Airport
EHEH,166187,EIN,51.4500999451,5.374529838559999,Eindhoven Airport
EDDL,151623,DUS,51.289501,6.766780000000001,Düsseldorf Airport
EGBB,143793,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
LEMG,133543,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
EGNX,103250,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EDDM,97644,MUC,48.353802,11.7861,Munich Airport
EGGD,97317,BRS,51.382702,-2.71909,Bristol Airport
LEBB,95570,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
EGNM,95409,LBA,53.86589813232422,-1.6605700254440308,Leeds Bradford Airport
EGGW,95317,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
EDDF,95296,FRA,50.033333,8.570556,Frankfurt am Main Airport
EGLC,87765,LCY,51.505299,0.055277999999999994,London City Airport
LEAL,86898,ALC,38.28219985961914,-0.5581560134887695,Alicante International Airport
LIPE,86539,BLQ,44.5354,11.2887,Bologna Guglielmo Marconi Airport
EGNT,85351,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
LEZL,84417,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
EHRD,82674,RTM,51.956902,4.43722,Rotterdam The Hague Airport
EGPF,79572,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
LSZH,75142,ZRH,47.464698999999996,8.54917,Zürich Airport
