airpt_arr,value,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
LEMD,298278,LEGE,41.901000976999995,2.7605500221,40.471926,-3.56264
LIME,227007,LEGE,41.901000976999995,2.7605500221,45.673901,9.70417
LIRA,217996,LEGE,41.901000976999995,2.7605500221,41.7994,12.5949
EGSS,192207,LEGE,41.901000976999995,2.7605500221,51.8849983215,0.23499999940400002
EBCI,190571,LEGE,41.901000976999995,2.7605500221,50.459202000000005,4.4538199999999994
LFOB,178064,LEGE,41.901000976999995,2.7605500221,49.45439910888672,2.1127800941467285
EDFH,163216,LEGE,41.901000976999995,2.7605500221,49.9487,7.263889999999999
LEZL,150904,LEGE,41.901000976999995,2.7605500221,37.41799926757813,-5.8931097984313965
EDLV,126659,LEGE,41.901000976999995,2.7605500221,51.6024017334,6.14216995239
EGKK,125086,LEGE,41.901000976999995,2.7605500221,51.148102,-0.190278
LIRP,112087,LEGE,41.901000976999995,2.7605500221,43.683899,10.3927
EHEH,107807,LEGE,41.901000976999995,2.7605500221,51.4500999451,5.374529838559999
LIPE,103618,LEGE,41.901000976999995,2.7605500221,44.5354,11.2887
EGPK,102477,LEGE,41.901000976999995,2.7605500221,55.5093994140625,-4.586669921875
ESKN,91811,LEGE,41.901000976999995,2.7605500221,58.78860092163086,16.912200927734375
LPPR,91375,LEGE,41.901000976999995,2.7605500221,41.248100280799996,-8.68138980865
EGGP,89566,LEGE,41.901000976999995,2.7605500221,53.33359909057617,-2.849720001220703
EIDW,89496,LEGE,41.901000976999995,2.7605500221,53.421299,-6.27007
EDSB,89040,LEGE,41.901000976999995,2.7605500221,48.7793998718,8.08049964905
LIPH,85723,LEGE,41.901000976999995,2.7605500221,45.648399,12.1944
EDDW,85312,LEGE,41.901000976999995,2.7605500221,53.0475006104,8.78666973114
LEMG,80135,LEGE,41.901000976999995,2.7605500221,36.67490005493164,-4.499110221862793
EGGD,75213,LEGE,41.901000976999995,2.7605500221,51.382702,-2.71909
LEPA,73223,LEGE,41.901000976999995,2.7605500221,39.551700591999996,2.73881006241
EGBB,70034,LEGE,41.901000976999995,2.7605500221,52.4538993835,-1.7480299472799998
LIEE,69425,LEGE,41.901000976999995,2.7605500221,39.251499,9.05428
EHAM,66111,LEGE,41.901000976999995,2.7605500221,52.308601,4.76389
LIEA,65567,LEGE,41.901000976999995,2.7605500221,40.632099,8.29077
EGNX,64299,LEGE,41.901000976999995,2.7605500221,52.8311004639,-1.32806003094
EDJA,59093,LEGE,41.901000976999995,2.7605500221,47.9888000488,10.2395000458
LEIB,56553,LEGE,41.901000976999995,2.7605500221,38.8728981018,1.3731199502899998
EGGW,55906,LEGE,41.901000976999995,2.7605500221,51.87469863891602,-0.36833301186561584
EGHH,50759,LEGE,41.901000976999995,2.7605500221,50.77999877929688,-1.8424999713897705
GMFF,48874,LEGE,41.901000976999995,2.7605500221,33.927299499499995,-4.977960109709999
LEGR,48452,LEGE,41.901000976999995,2.7605500221,37.18870162963867,-3.777359962463379
GMMX,47388,LEGE,41.901000976999995,2.7605500221,31.6068992615,-8.036299705510002
EGPH,46596,LEGE,41.901000976999995,2.7605500221,55.95000076293945,-3.372499942779541
EGNM,46098,LEGE,41.901000976999995,2.7605500221,53.86589813232422,-1.6605700254440308
EPPO,42233,LEGE,41.901000976999995,2.7605500221,52.4210014343,16.8262996674
