airpt,value,airpt_lat,airpt_lon
LEBL,2035723,41.2971,2.0784599999999998
LEMD,1967280,40.471926,-3.56264
EDDL,1523868,51.289501,6.766780000000001
EDDF,1009843,50.033333,8.570556
EDDK,964320,50.865898132299996,7.1427397728
EDDH,835994,53.630401611328004,9.988229751586902
EDDT,821023,52.5597,13.2877
EDDM,781301,48.353802,11.7861
EGKK,780570,51.148102,-0.190278
EDDS,753272,48.6898994446,9.22196006775
EGCC,735565,53.35369873046875,-2.2749500274658203
EDDV,629094,52.461101532,9.68507957458
LEIB,518008,38.8728981018,1.3731199502899998
LEVC,485119,39.4893,-0.481625
EGSS,480620,51.8849983215,0.23499999940400002
LSZH,429583,47.464698999999996,8.54917
EKCH,417260,55.617900848389,12.656000137328999
LOWW,403767,48.110298156738004,16.569700241089002
ESSA,400007,59.651901245116996,17.918600082397
EGBB,388591,52.4538993835,-1.7480299472799998
LEMH,361000,39.86259841918945,4.2186498641967765
EGGD,356729,51.382702,-2.71909
LFSB,347746,47.59,7.5291667
EDDN,338121,49.498699,11.078056
EGNX,329956,52.8311004639,-1.32806003094
EHAM,314906,52.308601,4.76389
EGNT,308801,55.037498474121094,-1.6916699409484863
LEZL,307971,37.41799926757813,-5.8931097984313965
EDDB,289971,52.380001,13.5225
LEAL,268543,38.28219985961914,-0.5581560134887695
EGNM,258527,53.86589813232422,-1.6605700254440308
EGGW,241464,51.87469863891602,-0.36833301186561584
LFPO,235095,48.7233333,2.3794444
EGGP,228817,53.33359909057617,-2.849720001220703
LEBB,226989,43.30110168457031,-2.9106099605560303
ENGM,222971,60.193901062011996,11.100399971008
EDDP,220344,51.423889,12.236388999999999
EDSB,214852,48.7793998718,8.08049964905
EDDW,213495,53.0475006104,8.78666973114
EDDG,213272,52.134601593,7.68483018875
EGPF,206388,55.8718986511,-4.43306016922
EGPH,200871,55.95000076293945,-3.372499942779541
EGAA,195883,54.6575012207,-6.21582984924
EDLP,191307,51.614101409899995,8.616319656369999
LEMG,190575,36.67490005493164,-4.499110221862793
LSGG,189588,46.23809814453125,6.108950138092041
EBBR,186637,50.9014015198,4.48443984985
LEGR,174793,37.18870162963867,-3.777359962463379
EDLW,170536,51.518299102799986,7.61223983765
EIDW,169691,53.421299,-6.27007
ESGG,161538,57.662799835205,12.279800415039
LEST,158166,42.89630126953125,-8.415140151977539
EHEH,138436,51.4500999451,5.374529838559999
LIMC,129696,45.6306,8.728110000000001
EDLV,129176,51.6024017334,6.14216995239
EDFH,128892,49.9487,7.263889999999999
EGLL,128426,51.4706,-0.461941
EKBI,125308,55.7402992249,9.15178012848
EFHK,120819,60.317199707031,24.963300704956
ELLX,112585,49.6233333,6.204444400000001
LFPG,109399,49.012798,2.55
EDDC,109074,51.1328010559082,13.767200469970705
EGFF,108427,51.39670181274414,-3.343329906463623
EDDR,107256,49.2145996094,7.10950994492
EGHH,106742,50.77999877929688,-1.8424999713897705
UUDD,105730,55.40879821777344,37.90629959106445
LFRS,102895,47.15319824220001,-1.61073005199
LOWS,93220,47.793300628699996,13.0043001175
LIME,90044,45.673901,9.70417
LFBD,86586,44.8283004761,-0.7155560255050001
LKPR,83349,50.1008,14.26
LEZG,82944,41.66619873046875,-1.0415500402450562
LEAS,81832,43.5635986328125,-6.0346198081970215
EHRD,76083,51.956902,4.43722
