airpt_arr,value,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
LEBL,999187,LEZL,37.41799926757813,-5.8931097984313965,41.2971,2.0784599999999998
LEMD,499572,LEZL,37.41799926757813,-5.8931097984313965,40.471926,-3.56264
LEPA,357498,LEZL,37.41799926757813,-5.8931097984313965,39.551700591999996,2.73881006241
LFPO,324056,LEZL,37.41799926757813,-5.8931097984313965,48.7233333,2.3794444
LEVC,292969,LEZL,37.41799926757813,-5.8931097984313965,39.4893,-0.481625
GCXO,218467,LEZL,37.41799926757813,-5.8931097984313965,28.4827003479,-16.341499328599998
LEBB,176486,LEZL,37.41799926757813,-5.8931097984313965,43.30110168457031,-2.9106099605560303
GCLP,168648,LEZL,37.41799926757813,-5.8931097984313965,27.931900024414066,-15.38659954071045
EGSS,150825,LEZL,37.41799926757813,-5.8931097984313965,51.8849983215,0.23499999940400002
LIRF,124160,LEZL,37.41799926757813,-5.8931097984313965,41.800277799999996,12.238888900000001
LIME,111799,LEZL,37.41799926757813,-5.8931097984313965,45.673901,9.70417
LECO,85200,LEZL,37.41799926757813,-5.8931097984313965,43.302101,-8.37726
EGKK,85157,LEZL,37.41799926757813,-5.8931097984313965,51.148102,-0.190278
GCTS,54211,LEZL,37.41799926757813,-5.8931097984313965,28.044500351,-16.5725002289
GCRR,50624,LEZL,37.41799926757813,-5.8931097984313965,28.945498999999998,-13.6052
LIRP,47573,LEZL,37.41799926757813,-5.8931097984313965,43.683899,10.3927
EDLV,47573,LEZL,37.41799926757813,-5.8931097984313965,51.6024017334,6.14216995239
EHAM,42880,LEZL,37.41799926757813,-5.8931097984313965,52.308601,4.76389
