airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,745848,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEBL,379880,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EDDF,164431,FRA,50.033333,8.570556,Frankfurt am Main Airport
EGSS,138269,STN,51.8849983215,0.23499999940400002,London Stansted Airport
LFPG,130882,CDG,49.012798,2.55,Charles de Gaulle International Airport
GCTS,128069,TFS,28.044500351,-16.5725002289,Tenerife South Airport
LEPA,89022,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
EGKK,74636,LGW,51.148102,-0.190278,London Gatwick Airport
LEZL,63317,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
EGLL,61720,LHR,51.4706,-0.461941,London Heathrow Airport
LEVC,60164,VLC,39.4893,-0.481625,Valencia Airport
LEMG,51914,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
GCRR,46153,ACE,28.945498999999998,-13.6052,Lanzarote Airport
LIMC,37948,MXP,45.6306,8.728110000000001,Malpensa International Airport
EBBR,36349,BRU,50.9014015198,4.48443984985,Brussels Airport
LEST,35478,SCQ,42.89630126953125,-8.415140151977539,Santiago de Compostela Airport
LEAL,21687,ALC,38.28219985961914,-0.5581560134887695,Alicante International Airport
EDDL,21426,DUS,51.289501,6.766780000000001,Düsseldorf Airport
