airpt_arr,pax2001,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
EGCC,734234,LEAL,38.28219985961914,-0.5581560134887695,53.35369873046875,-2.2749500274658203
LEMD,723873,LEAL,38.28219985961914,-0.5581560134887695,40.471926,-3.56264
EGKK,672242,LEAL,38.28219985961914,-0.5581560134887695,51.148102,-0.190278
LEBL,342735,LEAL,38.28219985961914,-0.5581560134887695,41.2971,2.0784599999999998
EHAM,258813,LEAL,38.28219985961914,-0.5581560134887695,52.308601,4.76389
LEPA,243827,LEAL,38.28219985961914,-0.5581560134887695,39.551700591999996,2.73881006241
EGSS,208598,LEAL,38.28219985961914,-0.5581560134887695,51.8849983215,0.23499999940400002
EBBR,206128,LEAL,38.28219985961914,-0.5581560134887695,50.9014015198,4.48443984985
EDDL,201565,LEAL,38.28219985961914,-0.5581560134887695,51.289501,6.766780000000001
EGGW,188404,LEAL,38.28219985961914,-0.5581560134887695,51.87469863891602,-0.36833301186561584
EGPF,184072,LEAL,38.28219985961914,-0.5581560134887695,55.8718986511,-4.43306016922
EGBB,182306,LEAL,38.28219985961914,-0.5581560134887695,52.4538993835,-1.7480299472799998
EGNX,157618,LEAL,38.28219985961914,-0.5581560134887695,52.8311004639,-1.32806003094
EGNT,154323,LEAL,38.28219985961914,-0.5581560134887695,55.037498474121094,-1.6916699409484863
EGGD,134964,LEAL,38.28219985961914,-0.5581560134887695,51.382702,-2.71909
ENGM,113957,LEAL,38.28219985961914,-0.5581560134887695,60.193901062011996,11.100399971008
EGFF,107442,LEAL,38.28219985961914,-0.5581560134887695,51.39670181274414,-3.343329906463623
EDDF,86504,LEAL,38.28219985961914,-0.5581560134887695,50.033333,8.570556
EIDW,81066,LEAL,38.28219985961914,-0.5581560134887695,53.421299,-6.27007
EGNM,80242,LEAL,38.28219985961914,-0.5581560134887695,53.86589813232422,-1.6605700254440308
ESSA,76976,LEAL,38.28219985961914,-0.5581560134887695,59.651901245116996,17.918600082397
