airpt_arr,value,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
LEMD,1301539,GCLP,27.931900024414066,-15.38659954071045,40.471926,-3.56264
GCXO,616617,GCLP,27.931900024414066,-15.38659954071045,28.4827003479,-16.341499328599998
GCRR,503060,GCLP,27.931900024414066,-15.38659954071045,28.945498999999998,-13.6052
GCFV,478680,GCLP,27.931900024414066,-15.38659954071045,28.452699661254886,-13.863800048828125
LEBL,322579,GCLP,27.931900024414066,-15.38659954071045,41.2971,2.0784599999999998
ENGM,304450,GCLP,27.931900024414066,-15.38659954071045,60.193901062011996,11.100399971008
EHAM,265641,GCLP,27.931900024414066,-15.38659954071045,52.308601,4.76389
EDDL,256493,GCLP,27.931900024414066,-15.38659954071045,51.289501,6.766780000000001
ESSA,235445,GCLP,27.931900024414066,-15.38659954071045,59.651901245116996,17.918600082397
EFHK,215536,GCLP,27.931900024414066,-15.38659954071045,60.317199707031,24.963300704956
LEZL,184273,GCLP,27.931900024414066,-15.38659954071045,37.41799926757813,-5.8931097984313965
EGKK,181628,GCLP,27.931900024414066,-15.38659954071045,51.148102,-0.190278
EGCC,180042,GCLP,27.931900024414066,-15.38659954071045,53.35369873046875,-2.2749500274658203
EKCH,171089,GCLP,27.931900024414066,-15.38659954071045,55.617900848389,12.656000137328999
EDDF,166643,GCLP,27.931900024414066,-15.38659954071045,50.033333,8.570556
EDDH,159752,GCLP,27.931900024414066,-15.38659954071045,53.630401611328004,9.988229751586902
EIDW,129283,GCLP,27.931900024414066,-15.38659954071045,53.421299,-6.27007
EDDM,127371,GCLP,27.931900024414066,-15.38659954071045,48.353802,11.7861
EDDS,127085,GCLP,27.931900024414066,-15.38659954071045,48.6898994446,9.22196006775
EDDV,122924,GCLP,27.931900024414066,-15.38659954071045,52.461101532,9.68507957458
ESGG,120409,GCLP,27.931900024414066,-15.38659954071045,57.662799835205,12.279800415039
EGBB,106240,GCLP,27.931900024414066,-15.38659954071045,52.4538993835,-1.7480299472799998
EKBI,101797,GCLP,27.931900024414066,-15.38659954071045,55.7402992249,9.15178012848
LSZH,99732,GCLP,27.931900024414066,-15.38659954071045,47.464698999999996,8.54917
LEMG,96751,GCLP,27.931900024414066,-15.38659954071045,36.67490005493164,-4.499110221862793
EDDK,96507,GCLP,27.931900024414066,-15.38659954071045,50.865898132299996,7.1427397728
LEBB,94071,GCLP,27.931900024414066,-15.38659954071045,43.30110168457031,-2.9106099605560303
GCLA,91241,GCLP,27.931900024414066,-15.38659954071045,28.626499,-17.7556
EBBR,89714,GCLP,27.931900024414066,-15.38659954071045,50.9014015198,4.48443984985
LEST,78440,GCLP,27.931900024414066,-15.38659954071045,42.89630126953125,-8.415140151977539
EDDT,75237,GCLP,27.931900024414066,-15.38659954071045,52.5597,13.2877
