airpt_arr,pax2006,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
LEMD,1757290,LEPA,39.551700591999996,2.73881006241,40.471926,-3.56264
LEBL,1740315,LEPA,39.551700591999996,2.73881006241,41.2971,2.0784599999999998
EDDL,1031687,LEPA,39.551700591999996,2.73881006241,51.289501,6.766780000000001
EGCC,817807,LEPA,39.551700591999996,2.73881006241,53.35369873046875,-2.2749500274658203
EDDF,774941,LEPA,39.551700591999996,2.73881006241,50.033333,8.570556
EGKK,692528,LEPA,39.551700591999996,2.73881006241,51.148102,-0.190278
EDDK,640283,LEPA,39.551700591999996,2.73881006241,50.865898132299996,7.1427397728
EDDH,607118,LEPA,39.551700591999996,2.73881006241,53.630401611328004,9.988229751586902
EDDS,599549,LEPA,39.551700591999996,2.73881006241,48.6898994446,9.22196006775
EDDM,576216,LEPA,39.551700591999996,2.73881006241,48.353802,11.7861
EDDV,516369,LEPA,39.551700591999996,2.73881006241,52.461101532,9.68507957458
LEVC,489358,LEPA,39.551700591999996,2.73881006241,39.4893,-0.481625
EDDG,421522,LEPA,39.551700591999996,2.73881006241,52.134601593,7.68483018875
EDDT,391087,LEPA,39.551700591999996,2.73881006241,52.5597,13.2877
EDLP,366072,LEPA,39.551700591999996,2.73881006241,51.614101409899995,8.616319656369999
LSZH,343882,LEPA,39.551700591999996,2.73881006241,47.464698999999996,8.54917
LEIB,342631,LEPA,39.551700591999996,2.73881006241,38.8728981018,1.3731199502899998
LEAL,336814,LEPA,39.551700591999996,2.73881006241,38.28219985961914,-0.5581560134887695
EDLW,330400,LEPA,39.551700591999996,2.73881006241,51.518299102799986,7.61223983765
EGBB,319139,LEPA,39.551700591999996,2.73881006241,52.4538993835,-1.7480299472799998
EGPF,297715,LEPA,39.551700591999996,2.73881006241,55.8718986511,-4.43306016922
EDDN,296118,LEPA,39.551700591999996,2.73881006241,49.498699,11.078056
LEZL,277355,LEPA,39.551700591999996,2.73881006241,37.41799926757813,-5.8931097984313965
EHAM,272751,LEPA,39.551700591999996,2.73881006241,52.308601,4.76389
LEMH,262845,LEPA,39.551700591999996,2.73881006241,39.86259841918945,4.2186498641967765
EDDP,261464,LEPA,39.551700591999996,2.73881006241,51.423889,12.236388999999999
EGSS,260074,LEPA,39.551700591999996,2.73881006241,51.8849983215,0.23499999940400002
LEMG,258079,LEPA,39.551700591999996,2.73881006241,36.67490005493164,-4.499110221862793
EGGW,233581,LEPA,39.551700591999996,2.73881006241,51.87469863891602,-0.36833301186561584
EGNX,233025,LEPA,39.551700591999996,2.73881006241,52.8311004639,-1.32806003094
EGNT,232243,LEPA,39.551700591999996,2.73881006241,55.037498474121094,-1.6916699409484863
LEBB,230151,LEPA,39.551700591999996,2.73881006241,43.30110168457031,-2.9106099605560303
EGGD,205523,LEPA,39.551700591999996,2.73881006241,51.382702,-2.71909
EIDW,195936,LEPA,39.551700591999996,2.73881006241,53.421299,-6.27007
EGGP,192498,LEPA,39.551700591999996,2.73881006241,53.33359909057617,-2.849720001220703
EDDB,190504,LEPA,39.551700591999996,2.73881006241,52.380001,13.5225
EDDW,187435,LEPA,39.551700591999996,2.73881006241,53.0475006104,8.78666973114
LOWW,180697,LEPA,39.551700591999996,2.73881006241,48.110298156738004,16.569700241089002
EGFF,174045,LEPA,39.551700591999996,2.73881006241,51.39670181274414,-3.343329906463623
ESSA,167712,LEPA,39.551700591999996,2.73881006241,59.651901245116996,17.918600082397
EGNM,166319,LEPA,39.551700591999996,2.73881006241,53.86589813232422,-1.6605700254440308
LPPT,156287,LEPA,39.551700591999996,2.73881006241,38.7813,-9.13592
LEST,151366,LEPA,39.551700591999996,2.73881006241,42.89630126953125,-8.415140151977539
LPPR,148790,LEPA,39.551700591999996,2.73881006241,41.248100280799996,-8.68138980865
EBBR,146229,LEPA,39.551700591999996,2.73881006241,50.9014015198,4.48443984985
EKCH,143045,LEPA,39.551700591999996,2.73881006241,55.617900848389,12.656000137328999
EDDC,123555,LEPA,39.551700591999996,2.73881006241,51.1328010559082,13.767200469970705
EGPH,118465,LEPA,39.551700591999996,2.73881006241,55.95000076293945,-3.372499942779541
LEGR,117979,LEPA,39.551700591999996,2.73881006241,37.18870162963867,-3.777359962463379
ENGM,111757,LEPA,39.551700591999996,2.73881006241,60.193901062011996,11.100399971008
EGAA,110274,LEPA,39.551700591999996,2.73881006241,54.6575012207,-6.21582984924
EDDR,108483,LEPA,39.551700591999996,2.73881006241,49.2145996094,7.10950994492
LFPO,92628,LEPA,39.551700591999996,2.73881006241,48.7233333,2.3794444
LOWS,91453,LEPA,39.551700591999996,2.73881006241,47.793300628699996,13.0043001175
EKBI,87642,LEPA,39.551700591999996,2.73881006241,55.7402992249,9.15178012848
EGLL,78918,LEPA,39.551700591999996,2.73881006241,51.4706,-0.461941
LPFR,77339,LEPA,39.551700591999996,2.73881006241,37.014400482199996,-7.965909957889999
EGNV,75957,LEPA,39.551700591999996,2.73881006241,54.50920104980469,-1.4294099807739258
