airpt_arr,pax2003,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
LEBL,514222,LEMH,39.86259841918945,4.2186498641967765,41.2971,2.0784599999999998
EGKK,303188,LEMH,39.86259841918945,4.2186498641967765,51.148102,-0.190278
EGCC,265994,LEMH,39.86259841918945,4.2186498641967765,53.35369873046875,-2.2749500274658203
LEPA,248443,LEMH,39.86259841918945,4.2186498641967765,39.551700591999996,2.73881006241
LEMD,176526,LEMH,39.86259841918945,4.2186498641967765,40.471926,-3.56264
EGBB,101455,LEMH,39.86259841918945,4.2186498641967765,52.4538993835,-1.7480299472799998
EGGW,82055,LEMH,39.86259841918945,4.2186498641967765,51.87469863891602,-0.36833301186561584
EGNX,72279,LEMH,39.86259841918945,4.2186498641967765,52.8311004639,-1.32806003094
EGSS,71206,LEMH,39.86259841918945,4.2186498641967765,51.8849983215,0.23499999940400002
EGPF,65351,LEMH,39.86259841918945,4.2186498641967765,55.8718986511,-4.43306016922
EGNT,63274,LEMH,39.86259841918945,4.2186498641967765,55.037498474121094,-1.6916699409484863
EGGD,49799,LEMH,39.86259841918945,4.2186498641967765,51.382702,-2.71909
LIMC,44808,LEMH,39.86259841918945,4.2186498641967765,45.6306,8.728110000000001
