airpt_arr,pax2009,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
LEBL,664822,LEMH,39.86259841918945,4.2186498641967765,41.2971,2.0784599999999998
LEMD,271286,LEMH,39.86259841918945,4.2186498641967765,40.471926,-3.56264
LEPA,262368,LEMH,39.86259841918945,4.2186498641967765,39.551700591999996,2.73881006241
EGKK,181772,LEMH,39.86259841918945,4.2186498641967765,51.148102,-0.190278
EGCC,153416,LEMH,39.86259841918945,4.2186498641967765,53.35369873046875,-2.2749500274658203
EGBB,88652,LEMH,39.86259841918945,4.2186498641967765,52.4538993835,-1.7480299472799998
EGGW,75775,LEMH,39.86259841918945,4.2186498641967765,51.87469863891602,-0.36833301186561584
EGNX,58911,LEMH,39.86259841918945,4.2186498641967765,52.8311004639,-1.32806003094
LEBB,46139,LEMH,39.86259841918945,4.2186498641967765,43.30110168457031,-2.9106099605560303
LEVC,44867,LEMH,39.86259841918945,4.2186498641967765,39.4893,-0.481625
EGGD,37557,LEMH,39.86259841918945,4.2186498641967765,51.382702,-2.71909
EHAM,37306,LEMH,39.86259841918945,4.2186498641967765,52.308601,4.76389
LIMC,32960,LEMH,39.86259841918945,4.2186498641967765,45.6306,8.728110000000001
EGPF,31629,LEMH,39.86259841918945,4.2186498641967765,55.8718986511,-4.43306016922
EGSS,30391,LEMH,39.86259841918945,4.2186498641967765,51.8849983215,0.23499999940400002
EGNT,27242,LEMH,39.86259841918945,4.2186498641967765,55.037498474121094,-1.6916699409484863
EGNM,26780,LEMH,39.86259841918945,4.2186498641967765,53.86589813232422,-1.6605700254440308
EGFF,26420,LEMH,39.86259841918945,4.2186498641967765,51.39670181274414,-3.343329906463623
LIPX,25094,LEMH,39.86259841918945,4.2186498641967765,45.395699,10.8885
EDDL,24348,LEMH,39.86259841918945,4.2186498641967765,51.289501,6.766780000000001
