airpt_arr,value,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
LEBL,1076103,LEZL,37.41799926757813,-5.8931097984313965,41.2971,2.0784599999999998
LEPA,363868,LEZL,37.41799926757813,-5.8931097984313965,39.551700591999996,2.73881006241
LEMD,356819,LEZL,37.41799926757813,-5.8931097984313965,40.471926,-3.56264
LFPO,258782,LEZL,37.41799926757813,-5.8931097984313965,48.7233333,2.3794444
LEVC,235322,LEZL,37.41799926757813,-5.8931097984313965,39.4893,-0.481625
GCXO,203039,LEZL,37.41799926757813,-5.8931097984313965,28.4827003479,-16.341499328599998
LEBB,190046,LEZL,37.41799926757813,-5.8931097984313965,43.30110168457031,-2.9106099605560303
GCLP,187168,LEZL,37.41799926757813,-5.8931097984313965,27.931900024414066,-15.38659954071045
LEST,117546,LEZL,37.41799926757813,-5.8931097984313965,42.89630126953125,-8.415140151977539
LEAL,116811,LEZL,37.41799926757813,-5.8931097984313965,38.28219985961914,-0.5581560134887695
LIME,112630,LEZL,37.41799926757813,-5.8931097984313965,45.673901,9.70417
EGSS,104545,LEZL,37.41799926757813,-5.8931097984313965,51.8849983215,0.23499999940400002
EBCI,88008,LEZL,37.41799926757813,-5.8931097984313965,50.459202000000005,4.4538199999999994
LIRA,87578,LEZL,37.41799926757813,-5.8931097984313965,41.7994,12.5949
EGKK,86589,LEZL,37.41799926757813,-5.8931097984313965,51.148102,-0.190278
LFOB,70308,LEZL,37.41799926757813,-5.8931097984313965,49.45439910888672,2.1127800941467285
LEZG,65554,LEZL,37.41799926757813,-5.8931097984313965,41.66619873046875,-1.0415500402450562
LECO,63861,LEZL,37.41799926757813,-5.8931097984313965,43.302101,-8.37726
EGLL,56919,LEZL,37.41799926757813,-5.8931097984313965,51.4706,-0.461941
LIPE,56038,LEZL,37.41799926757813,-5.8931097984313965,44.5354,11.2887
GCRR,53586,LEZL,37.41799926757813,-5.8931097984313965,28.945498999999998,-13.6052
LEIB,51890,LEZL,37.41799926757813,-5.8931097984313965,38.8728981018,1.3731199502899998
LIRP,49732,LEZL,37.41799926757813,-5.8931097984313965,43.683899,10.3927
LEXJ,49375,LEZL,37.41799926757813,-5.8931097984313965,43.427101135253906,-3.82000994682312
LERS,46662,LEZL,37.41799926757813,-5.8931097984313965,41.14739990234375,1.1671700477600098
EDLV,46570,LEZL,37.41799926757813,-5.8931097984313965,51.6024017334,6.14216995239
LFML,45092,LEZL,37.41799926757813,-5.8931097984313965,43.439271921999996,5.22142410278
EHEH,41491,LEZL,37.41799926757813,-5.8931097984313965,51.4500999451,5.374529838559999
