airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEBL,4358322,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEPA,1639975,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
LEMG,1399827,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
GCLP,1370859,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
GCXO,1192683,TFN,28.4827003479,-16.341499328599998,Tenerife Norte Airport
EGLL,1073266,LHR,51.4706,-0.461941,London Heathrow Airport
LFPO,964289,ORY,48.7233333,2.3794444,Paris-Orly Airport
LIRF,929700,FCO,41.800277799999996,12.238888900000001,Leonardo da Vinci–Fiumicino Airport
LEBB,926348,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
EHAM,891253,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
SAEZ,872787,EZE,-34.8222,-58.5358,Ministro Pistarini International Airport
LFPG,859867,CDG,49.012798,2.55,Charles de Gaulle International Airport
LEVC,829756,VLC,39.4893,-0.481625,Valencia Airport
LEAL,807709,ALC,38.28219985961914,-0.5581560134887695,Alicante International Airport
LEST,712957,SCQ,42.89630126953125,-8.415140151977539,Santiago de Compostela Airport
EDDF,709609,FRA,50.033333,8.570556,Frankfurt am Main Airport
LPPT,688113,LIS,38.7813,-9.13592,Humberto Delgado Airport (Lisbon Portela Airport)
LEVX,666025,VGO,42.2318000793457,-8.62677001953125,Vigo Airport
EBBR,633705,BRU,50.9014015198,4.48443984985,Brussels Airport
LEAS,625475,OVD,43.5635986328125,-6.0346198081970215,Asturias Airport
LECO,587049,LCG,43.302101,-8.37726,A Coruña Airport
LIMC,570870,MXP,45.6306,8.728110000000001,Malpensa International Airport
MUHA,560286,HAV,22.989200592041016,-82.40910339355469,José Martí International Airport
GCRR,552767,ACE,28.945498999999998,-13.6052,Lanzarote Airport
GCTS,491613,TFS,28.044500351,-16.5725002289,Tenerife South Airport
MMMX,454127,MEX,19.4363,-99.072098,Licenciado Benito Juarez International Airport
LEZL,452554,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
