airpt_arr,value,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
LEMD,287490,LEAM,36.84389877319336,-2.3701000213623047,40.471926,-3.56264
EGSS,131337,LEAM,36.84389877319336,-2.3701000213623047,51.8849983215,0.23499999940400002
LEBL,119173,LEAM,36.84389877319336,-2.3701000213623047,41.2971,2.0784599999999998
EGCC,82484,LEAM,36.84389877319336,-2.3701000213623047,53.35369873046875,-2.2749500274658203
EGKK,76002,LEAM,36.84389877319336,-2.3701000213623047,51.148102,-0.190278
EBBR,49158,LEAM,36.84389877319336,-2.3701000213623047,50.9014015198,4.48443984985
EGBB,42951,LEAM,36.84389877319336,-2.3701000213623047,52.4538993835,-1.7480299472799998
EGGW,41188,LEAM,36.84389877319336,-2.3701000213623047,51.87469863891602,-0.36833301186561584
LEPA,31745,LEAM,36.84389877319336,-2.3701000213623047,39.551700591999996,2.73881006241
EIDW,25454,LEAM,36.84389877319336,-2.3701000213623047,53.421299,-6.27007
EDDL,23226,LEAM,36.84389877319336,-2.3701000213623047,51.289501,6.766780000000001
GEML,20505,LEAM,36.84389877319336,-2.3701000213623047,35.279800415,-2.9562599658999997
