airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,830800,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEPA,570596,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
EGSS,307739,STN,51.8849983215,0.23499999940400002,London Stansted Airport
LFPG,302616,CDG,49.012798,2.55,Charles de Gaulle International Airport
LEZL,272224,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
LIMC,194860,MXP,45.6306,8.728110000000001,Malpensa International Airport
LEBL,186905,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEIB,169825,IBZ,38.8728981018,1.3731199502899998,Ibiza Airport
LEBB,168548,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
EBBR,158258,BRU,50.9014015198,4.48443984985,Brussels Airport
EGKK,142396,LGW,51.148102,-0.190278,London Gatwick Airport
EDDM,132964,MUC,48.353802,11.7861,Munich Airport
LIME,111969,BGY,45.673901,9.70417,Il Caravaggio International Airport
LIRA,104884,CIA,41.7994,12.5949,Ciampino–G. B. Pastine International Airport
LFPO,102515,ORY,48.7233333,2.3794444,Paris-Orly Airport
EGLL,84957,LHR,51.4706,-0.461941,London Heathrow Airport
EGGD,80390,BRS,51.382702,-2.71909,Bristol Airport
GCTS,72163,TFS,28.044500351,-16.5725002289,Tenerife South Airport
LIRF,64897,FCO,41.800277799999996,12.238888900000001,Leonardo da Vinci–Fiumicino Airport
EGBE,59428,CVT,52.3697013855,-1.47971999645,Coventry Airport
EGCC,55808,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EDDB,52964,SXF,52.380001,13.5225,Berlin-Schönefeld Airport
EDDK,52077,CGN,50.865898132299996,7.1427397728,Cologne Bonn Airport
LEMG,50628,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
