airpt_arr,value,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
LEBL,679714,LEMH,39.86259841918945,4.2186498641967765,41.2971,2.0784599999999998
LEMD,266262,LEMH,39.86259841918945,4.2186498641967765,40.471926,-3.56264
LEPA,253424,LEMH,39.86259841918945,4.2186498641967765,39.551700591999996,2.73881006241
EGKK,195671,LEMH,39.86259841918945,4.2186498641967765,51.148102,-0.190278
EGCC,175852,LEMH,39.86259841918945,4.2186498641967765,53.35369873046875,-2.2749500274658203
EGBB,69484,LEMH,39.86259841918945,4.2186498641967765,52.4538993835,-1.7480299472799998
LEBB,69063,LEMH,39.86259841918945,4.2186498641967765,43.30110168457031,-2.9106099605560303
EGGW,67268,LEMH,39.86259841918945,4.2186498641967765,51.87469863891602,-0.36833301186561584
EGNX,53879,LEMH,39.86259841918945,4.2186498641967765,52.8311004639,-1.32806003094
LIMC,44924,LEMH,39.86259841918945,4.2186498641967765,45.6306,8.728110000000001
LEVC,44643,LEMH,39.86259841918945,4.2186498641967765,39.4893,-0.481625
EGGD,40538,LEMH,39.86259841918945,4.2186498641967765,51.382702,-2.71909
EHAM,35034,LEMH,39.86259841918945,4.2186498641967765,52.308601,4.76389
EDDL,30766,LEMH,39.86259841918945,4.2186498641967765,51.289501,6.766780000000001
EGPF,30242,LEMH,39.86259841918945,4.2186498641967765,55.8718986511,-4.43306016922
EGNT,30015,LEMH,39.86259841918945,4.2186498641967765,55.037498474121094,-1.6916699409484863
LIPX,25714,LEMH,39.86259841918945,4.2186498641967765,45.395699,10.8885
EGNM,24269,LEMH,39.86259841918945,4.2186498641967765,53.86589813232422,-1.6605700254440308
EGSS,22689,LEMH,39.86259841918945,4.2186498641967765,51.8849983215,0.23499999940400002
