airpt,value,airpt_lat,airpt_lon
LEBL,719785,41.2971,2.0784599999999998
EGKK,275444,51.148102,-0.190278
LEMD,260892,40.471926,-3.56264
LEPA,254006,39.551700591999996,2.73881006241
EGCC,189805,53.35369873046875,-2.2749500274658203
EGGW,90230,51.87469863891602,-0.36833301186561584
LIMC,81172,45.6306,8.728110000000001
EGNX,77752,52.8311004639,-1.32806003094
EGBB,69703,52.4538993835,-1.7480299472799998
LEBB,63157,43.30110168457031,-2.9106099605560303
EGGD,58100,51.382702,-2.71909
LEVC,53556,39.4893,-0.481625
EGNM,51597,53.86589813232422,-1.6605700254440308
EGNT,43650,55.037498474121094,-1.6916699409484863
